household_key,alert_day,window_end,returned_after_alert,churned,high_value,campaign_in_window,redeemed_in_window,home_store,alert_week,end_week,promo_in_window
1500,349,382,True,False,False,False,False,31582,50,55,True
1501,367,368,True,False,True,False,False,432,53,53,True
1502,377,395,True,False,False,False,False,338,54,57,True
1505,351,367,True,False,True,False,False,330,51,53,True
1506,413,417,True,False,False,False,False,289,59,60,True
1507,408,588,True,False,False,False,False,288,59,84,True
1508,355,381,True,False,False,True,False,292,51,55,True
1509,468,469,True,False,False,False,False,429,67,67,True
1512,349,367,True,False,False,False,False,321,50,53,True
1513,364,370,True,False,False,False,False,402,52,53,True
1515,430,433,True,False,True,True,False,365,62,62,True
1516,434,496,True,True,False,False,False,422,62,71,False
1517,404,407,True,False,False,False,False,304,58,59,True
1518,358,359,True,False,False,True,False,313,52,52,True
1520,359,362,True,False,False,False,False,335,52,52,True
1521,349,556,True,False,False,False,False,339,50,80,True
1523,349,429,True,False,False,False,False,323,50,62,True
1524,460,486,True,False,False,True,False,346,66,70,True
1526,382,383,True,False,False,False,False,324,55,55,True
1527,388,389,True,False,True,True,False,361,56,56,True
1528,419,422,True,False,True,True,False,316,60,61,True
1529,372,377,True,False,True,True,False,333,54,54,True
1530,349,355,True,False,False,False,False,317,50,51,True
1531,349,356,True,False,False,False,False,289,50,51,True
1532,349,461,True,False,False,True,False,369,50,66,True
1533,362,422,True,False,False,False,False,306,52,61,False
1534,350,357,True,False,False,False,False,375,50,51,True
1535,383,384,True,False,True,False,False,360,55,55,True
1536,383,384,True,False,True,False,False,406,55,55,True
1537,349,356,True,False,False,False,False,404,50,51,True
1538,357,705,False,True,False,False,False,343,51,101,True
1540,399,406,True,False,False,False,False,343,57,58,True
1541,381,410,True,False,True,True,False,304,55,59,True
1542,391,392,True,False,False,False,False,313,56,56,True
1543,349,353,True,False,False,False,False,296,50,51,True
1544,349,378,True,True,False,True,False,343,50,54,True
1545,363,366,True,False,False,False,False,289,52,53,True
1546,388,406,True,False,False,False,False,31642,56,58,True
1547,349,359,True,False,False,False,False,319,50,52,True
1548,349,363,True,False,True,True,False,32004,50,52,True
1549,513,520,True,False,False,True,False,318,74,75,True
1550,349,533,True,False,False,False,False,340,50,77,True
1552,364,382,True,False,False,False,False,356,52,55,True
1554,349,376,True,False,False,False,False,313,50,54,True
1555,387,407,True,False,False,False,False,354,56,59,True
1556,368,369,True,False,False,False,False,436,53,53,True
1557,429,434,True,False,True,True,False,375,62,62,True
1558,412,428,True,False,False,False,False,424,59,62,True
1560,395,397,True,False,False,False,False,400,57,57,True
1562,353,363,True,False,False,False,False,370,51,52,True
1563,359,361,True,False,True,False,False,421,52,52,True
1564,367,371,True,False,False,False,False,439,53,53,True
1565,437,487,True,False,False,False,False,2817,63,70,False
1567,349,362,True,False,False,False,False,441,50,52,True
1568,349,355,True,False,False,False,False,364,50,51,True
1569,372,384,True,False,False,False,False,297,54,55,True
1570,365,367,True,False,False,False,False,355,53,53,True
1571,349,364,True,False,False,False,False,343,50,52,False
1572,349,435,True,False,False,False,False,391,50,63,True
1573,352,354,True,False,False,False,False,315,51,51,True
1574,478,499,True,False,False,False,False,311,69,72,True
1577,352,355,True,False,False,False,False,436,51,51,True
1578,373,374,True,False,False,False,False,321,54,54,True
1579,366,372,True,False,True,True,False,388,53,54,True
1580,545,548,True,False,False,False,False,450,78,79,False
1582,349,488,True,False,False,True,False,367,50,70,True
1583,406,476,True,False,False,False,False,313,58,68,False
1584,405,407,True,False,True,False,False,327,58,59,True
1585,365,370,True,False,True,False,False,334,53,53,True
1586,460,461,True,False,False,True,False,354,66,66,True
1587,409,423,True,False,False,False,False,341,59,61,True
1588,387,396,True,False,True,False,False,304,56,57,True
1589,367,394,True,False,False,False,False,317,53,57,True
1590,349,351,True,False,True,False,False,439,50,51,True
1591,526,527,True,False,False,False,False,389,76,76,True
1592,394,415,True,False,False,False,False,327,57,60,True
1593,367,374,True,False,False,False,False,368,53,54,True
1594,354,373,True,False,False,False,False,1252,51,54,False
1595,404,405,True,False,True,False,False,343,58,58,True
1597,349,365,True,False,False,False,False,319,50,53,True
1599,353,367,True,False,False,False,False,340,51,53,True
1600,366,387,True,False,False,False,False,319,53,56,True
1601,352,363,True,False,False,False,False,31401,51,52,True
1602,373,376,True,False,True,False,False,334,54,54,True
1605,355,371,True,False,False,False,False,1039,51,53,False
1606,349,481,True,False,False,False,False,318,50,69,True
1607,355,361,True,False,False,True,False,439,51,52,True
1608,372,391,True,False,False,False,False,412,54,56,True
1609,378,383,True,False,True,False,False,412,54,55,True
1612,349,354,True,False,True,False,False,329,50,51,True
1614,492,497,True,False,False,False,False,445,71,71,True
1615,349,354,True,False,False,False,False,396,50,51,True
1616,359,360,True,False,False,False,False,374,52,52,True
1617,366,370,True,False,False,True,False,311,53,53,True
1618,433,434,True,False,False,True,False,406,62,62,True
1619,370,372,True,False,False,False,False,422,53,54,True
1620,434,438,True,False,True,True,False,31401,62,63,True
1622,384,392,True,False,False,False,False,31742,55,56,True
1623,489,519,True,False,False,False,False,340,70,75,True
1624,388,390,True,False,False,False,False,297,56,56,True
1625,349,403,True,False,False,False,False,298,50,58,False
1627,349,388,True,False,False,False,False,330,50,56,True
1628,349,679,True,False,False,False,False,352,50,97,False
1631,367,368,True,False,True,False,False,293,53,53,True
1632,351,378,True,False,False,False,False,367,51,54,True
1633,424,425,True,False,True,True,False,32004,61,61,True
1634,377,378,True,False,True,False,False,372,54,54,True
1637,349,392,True,False,False,False,False,367,50,56,True
1638,399,401,True,False,False,False,False,446,57,58,True
1639,369,376,True,False,False,True,False,441,53,54,True
1640,354,360,True,False,True,False,False,406,51,52,True
1642,367,369,True,False,False,True,False,292,53,53,True
1643,353,445,True,False,False,False,False,361,51,64,True
1646,367,369,True,False,False,False,False,2971,53,53,False
1648,413,418,True,False,False,True,False,368,59,60,True
1649,353,387,True,False,False,False,False,367,51,56,True
1650,437,439,True,False,False,False,False,311,63,63,True
1651,405,407,True,False,False,False,False,32004,58,59,True
1652,529,533,True,False,False,False,False,438,76,77,True
1653,399,400,True,False,True,False,False,381,57,58,True
1654,405,409,True,False,False,False,False,388,58,59,True
1658,360,373,True,False,False,False,False,292,52,54,True
1659,360,361,True,False,False,False,False,295,52,52,True
1660,404,464,True,False,False,False,False,381,58,67,True
1661,359,377,True,False,False,False,False,388,52,54,True
1662,369,373,True,False,True,False,False,400,53,54,True
1663,350,360,True,False,False,False,False,406,50,52,True
1665,353,361,True,False,False,False,False,292,51,52,True
1666,349,363,True,False,False,False,False,31582,50,52,True
1667,403,413,True,False,False,True,False,327,58,59,True
1668,468,487,True,False,False,False,False,439,67,70,True
1671,349,359,True,False,False,True,False,31401,50,52,True
1672,349,354,True,False,False,False,False,360,50,51,True
1673,357,364,True,False,True,False,False,295,51,52,True
1675,527,529,True,False,True,True,False,3235,76,76,False
1676,385,393,True,False,False,False,False,321,55,57,True
1677,354,357,True,False,True,True,False,32004,51,51,True
1678,349,363,True,False,False,False,False,370,50,52,True
1680,377,395,True,False,False,False,False,346,54,57,True
1681,422,521,True,False,False,True,False,319,61,75,True
1683,356,370,True,False,False,False,False,296,51,53,True
1685,358,371,True,False,False,False,False,293,52,53,True
1687,371,375,True,False,False,False,False,439,53,54,True
1689,361,365,True,False,False,False,False,31401,52,53,True
1690,367,371,True,False,False,False,False,319,53,53,True
1691,402,411,True,False,False,False,False,363,58,59,True
1692,390,392,True,False,False,False,False,330,56,56,True
1693,558,559,True,False,True,False,False,356,80,80,True
1694,491,496,True,False,True,True,False,396,71,71,True
1695,349,355,True,False,False,False,False,289,50,51,True
1696,387,398,True,False,False,False,False,439,56,57,True
1697,349,368,True,False,False,False,False,346,50,53,True
1700,349,353,True,False,False,False,False,360,50,51,True
1701,391,431,True,False,False,False,False,412,56,62,True
1703,351,369,True,False,False,False,False,297,51,53,True
1705,386,389,True,False,False,True,False,445,56,56,True
1707,354,355,True,False,True,True,False,320,51,51,True
1708,398,403,True,False,False,False,False,327,57,58,True
1709,385,387,True,False,False,False,False,338,55,56,True
1710,537,539,True,False,True,True,True,367,77,77,True
1715,427,439,True,False,False,False,False,396,61,63,True
1716,369,379,True,False,False,False,False,367,53,55,True
1717,378,385,True,False,False,False,False,320,54,55,True
1718,349,531,True,False,False,False,False,356,50,76,True
1719,392,446,True,False,False,False,False,293,56,64,True
1720,350,354,True,False,False,False,False,324,50,51,True
1722,349,353,True,False,True,False,False,296,50,51,True
1723,349,358,True,False,False,False,False,367,50,52,True
1724,349,355,True,False,False,False,False,317,50,51,True
1726,426,427,True,False,False,True,True,380,61,61,True
1729,352,356,True,False,False,True,False,356,51,51,True
1730,388,392,True,False,False,False,False,335,56,56,True
1731,349,356,True,False,False,True,False,321,50,51,True
1732,365,384,True,False,False,True,False,359,53,55,True
1735,350,354,True,False,False,False,False,388,50,51,True
1736,491,506,True,False,False,False,False,318,71,73,True
1738,457,465,True,False,False,False,False,401,66,67,True
1739,353,370,True,False,False,False,False,31642,51,53,True
1740,492,495,True,False,False,False,False,381,71,71,True
1742,457,458,True,False,False,True,False,304,66,66,True
1745,461,466,True,False,False,False,False,292,66,67,True
1746,524,577,True,False,False,False,False,31782,75,83,True
1747,367,371,True,False,False,True,False,433,53,53,True
1748,392,404,True,False,False,False,False,436,56,58,True
1749,366,377,True,False,False,False,False,32004,53,54,True
1751,389,390,True,False,False,False,False,356,56,56,True
1752,404,407,True,False,False,True,False,297,58,59,True
1753,349,354,True,False,False,False,False,345,50,51,True
1754,351,360,True,False,False,True,False,343,51,52,True
1755,349,379,True,False,False,False,False,401,50,55,False
1756,349,359,True,False,False,True,False,361,50,52,True
1758,554,555,True,False,False,False,False,288,80,80,True
1759,362,364,True,False,False,False,False,368,52,52,True
1762,358,361,True,False,True,False,False,286,52,52,True
1763,374,375,True,False,False,False,False,441,54,54,True
1764,360,365,True,False,True,False,False,327,52,53,True
1765,478,494,True,False,False,False,False,346,69,71,True
1767,387,389,True,False,True,True,False,410,56,56,True
1768,556,567,True,False,False,False,False,370,80,81,True
1769,368,369,True,False,True,True,False,319,53,53,True
1770,425,429,True,False,True,False,False,432,61,62,True
1772,349,355,True,False,False,True,False,372,50,51,True
1773,355,367,True,False,False,False,False,442,51,53,True
1774,365,377,True,False,False,False,False,356,53,54,True
1775,516,517,True,False,True,False,False,432,74,74,True
1776,352,353,True,False,True,False,False,324,51,51,True
1777,400,408,True,False,False,False,False,374,58,59,True
1778,398,401,True,False,True,True,False,346,57,58,True
1779,390,396,True,False,False,False,False,421,56,57,True
1780,349,382,True,False,False,False,False,319,50,55,True
1781,385,403,True,False,False,False,False,367,55,58,True
1782,349,359,True,False,False,False,False,324,50,52,True
1783,349,401,True,False,False,True,False,367,50,58,True
1784,402,413,True,False,False,False,False,404,58,59,True
1785,438,443,True,False,False,False,False,339,63,64,True
1787,349,350,True,False,False,False,False,403,50,50,True
1788,431,432,True,False,True,True,False,367,62,62,True
1790,416,419,True,False,False,False,False,427,60,60,True
1791,358,359,True,False,False,False,False,391,52,52,True
1792,349,590,True,False,False,True,False,372,50,85,True
1793,373,377,True,False,False,False,False,360,54,54,True
1794,449,455,True,False,False,False,False,31642,65,65,True
1795,369,370,True,False,True,False,False,31782,53,53,True
1796,349,352,True,False,False,False,False,343,50,51,True
1797,512,534,True,False,False,True,False,322,74,77,True
1798,406,413,True,False,False,False,False,333,58,59,True
1799,369,378,True,False,False,False,False,391,53,54,True
1800,349,376,True,False,False,False,False,429,50,54,True
1801,349,379,True,False,False,False,False,389,50,55,True
1802,479,481,True,False,False,False,False,401,69,69,True
1803,349,351,True,False,True,True,False,338,50,51,True
1804,394,395,True,False,True,True,False,362,57,57,True
1805,349,361,True,False,False,False,False,309,50,52,True
1806,407,415,True,False,False,True,False,424,59,60,True
1807,356,358,True,False,True,False,False,401,51,52,True
1808,367,377,True,False,False,True,False,421,53,54,True
1809,349,350,True,False,False,False,False,330,50,50,True
1810,349,366,True,False,False,False,False,299,50,53,True
1812,396,407,True,False,False,False,False,31582,57,59,True
1814,349,365,True,False,False,False,False,1210,50,53,False
1816,361,362,True,False,False,False,False,432,52,52,True
1817,349,353,True,False,False,False,False,295,50,51,True
1819,428,430,True,False,False,False,False,412,62,62,True
1820,354,357,True,False,False,False,False,321,51,51,True
1821,349,350,True,False,False,False,False,362,50,50,True
1822,349,351,True,False,True,False,False,31862,50,51,True
1823,431,436,True,False,True,True,False,402,62,63,True
1824,386,397,True,False,False,False,False,318,56,57,True
1825,349,370,True,False,False,True,False,384,50,53,True
1826,364,369,True,False,False,False,False,427,52,53,True
1828,349,369,True,False,True,True,False,442,50,53,True
1829,361,362,True,False,True,False,False,445,52,52,True
1831,357,362,True,False,False,False,False,438,51,52,True
1832,422,423,True,False,False,False,False,438,61,61,True
1833,404,412,True,False,False,True,False,298,58,59,True
1834,350,351,True,False,False,False,False,324,50,51,True
1835,389,399,True,False,True,True,False,402,56,57,True
1836,352,363,True,False,False,False,False,299,51,52,True
1838,368,376,True,False,False,False,False,427,53,54,True
1839,390,393,True,False,False,False,False,420,56,57,True
1841,382,402,True,False,False,False,False,293,55,58,True
1842,367,425,True,False,False,False,False,346,53,61,True
1844,358,365,True,False,False,False,False,320,52,53,True
1845,414,415,True,False,True,True,False,406,60,60,True
1847,376,377,True,False,False,False,False,315,54,54,True
1848,406,469,True,False,True,True,False,406,58,67,True
1849,426,428,True,False,False,True,False,339,61,62,True
1850,362,372,True,False,True,False,False,375,52,54,True
1851,349,358,True,False,False,False,False,401,50,52,True
1852,386,392,True,False,True,True,False,367,56,56,True
1853,351,355,True,False,False,False,False,321,51,51,False
1854,365,372,True,False,True,False,False,367,53,54,True
1856,349,353,True,False,False,True,False,420,50,51,True
1858,521,524,True,False,False,False,False,391,75,75,True
1859,368,399,True,False,False,False,False,31862,53,57,True
1860,349,423,True,False,False,False,False,293,50,61,True
1861,364,385,True,False,False,True,False,292,52,55,True
1862,365,366,True,False,False,False,False,388,53,53,True
1864,395,396,True,False,True,False,False,319,57,57,True
1865,509,513,True,False,True,True,False,433,73,74,True
1867,349,417,True,False,False,False,False,341,50,60,True
1868,370,372,True,False,False,False,False,366,53,54,True
1869,385,389,True,False,False,False,False,438,55,56,True
1870,349,354,True,False,False,False,False,31642,50,51,False
1871,381,403,True,False,False,False,False,324,55,58,False
1872,351,358,True,False,False,False,False,375,51,52,True
1873,349,353,True,False,False,True,False,361,50,51,True
1874,349,359,True,False,False,False,False,363,50,52,True
1877,393,402,True,False,False,False,False,335,57,58,True
1879,433,438,True,False,False,True,False,315,62,63,True
1880,349,355,True,False,False,False,False,300,50,51,True
1881,404,412,True,False,False,False,False,367,58,59,True
1883,352,353,True,False,False,True,False,401,51,51,True
1886,354,396,True,False,False,False,False,317,51,57,False
1887,441,442,True,False,False,False,False,292,63,64,True
1889,353,371,True,False,False,False,False,369,51,53,True
1891,349,371,True,False,False,False,False,361,50,53,True
1892,359,360,True,False,True,False,False,421,52,52,True
1894,365,370,True,False,False,False,False,389,53,53,True
1895,366,423,True,False,False,True,False,443,53,61,False
1896,349,375,True,False,False,False,False,362,50,54,True
1898,349,417,True,False,False,False,False,384,50,60,True
1900,349,371,True,False,True,False,False,329,50,53,True
1901,351,354,True,False,True,False,False,319,51,51,True
1903,366,371,True,False,False,False,False,363,53,53,True
1904,367,393,True,False,False,False,False,364,53,57,True
1905,349,363,True,False,False,False,False,391,50,52,True
1906,364,369,True,False,True,False,False,372,52,53,True
1907,356,358,True,False,True,False,False,369,51,52,True
1908,349,434,True,False,False,False,False,359,50,62,True
1911,378,380,True,False,False,False,False,436,54,55,True
1912,377,381,True,False,False,False,False,424,54,55,True
1913,379,437,True,False,False,False,False,427,55,63,True
1914,365,367,True,False,False,True,False,448,53,53,True
1915,353,361,True,True,False,False,False,369,51,52,False
1916,349,371,True,False,False,True,False,446,50,53,True
1917,359,363,True,False,True,True,False,32004,52,52,True
1918,349,358,True,False,False,False,False,361,50,52,True
1919,373,400,True,False,False,True,False,384,54,58,True
1920,397,406,True,False,False,False,False,299,57,58,True
1921,349,365,True,False,False,False,False,358,50,53,True
1922,349,354,True,False,False,False,False,334,50,51,True
1923,402,409,True,False,False,False,False,448,58,59,True
1924,358,359,True,False,False,False,False,31642,52,52,True
1925,354,358,True,False,False,False,False,327,51,52,True
1926,406,409,True,False,False,False,False,372,58,59,True
1927,367,375,True,False,False,False,False,381,53,54,True
1929,398,399,True,False,False,False,False,441,57,57,True
1930,354,361,True,False,False,False,False,364,51,52,True
1931,423,425,True,False,False,False,False,313,61,61,True
1933,359,369,True,False,False,True,False,322,52,53,True
1936,351,353,True,False,False,False,False,361,51,51,True
1938,354,398,True,False,False,False,False,338,51,57,True
1939,362,385,True,False,False,False,False,408,52,55,True
1940,376,386,True,False,False,False,False,340,54,56,True
1941,420,427,True,False,False,False,False,321,60,61,True
1942,349,353,True,False,False,False,False,448,50,51,True
1943,392,394,True,False,True,True,False,329,56,57,True
1944,395,400,True,False,True,True,False,361,57,58,True
1946,437,447,True,False,False,False,False,400,63,64,True
1947,378,380,True,False,True,False,False,32004,54,55,True
1948,384,397,True,False,False,False,False,427,55,57,True
1953,374,380,True,False,False,False,False,372,54,55,True
1954,446,449,True,False,False,True,False,339,64,65,True
1955,357,358,True,False,True,True,False,388,51,52,True
1956,349,450,True,False,False,False,False,330,50,65,True
1958,464,469,True,False,False,False,False,346,67,67,True
1959,349,377,True,False,False,True,False,323,50,54,True
1960,369,375,True,False,False,False,False,341,53,54,True
1961,349,421,True,False,False,True,False,364,50,61,True
1962,349,372,True,False,False,False,False,401,50,54,True
1963,389,392,True,False,False,False,False,427,56,56,True
1964,374,409,True,False,False,False,False,424,54,59,True
1965,408,415,True,False,False,True,False,323,59,60,True
1966,473,476,True,False,False,False,False,320,68,68,True
1967,463,513,True,False,False,False,False,445,67,74,True
1969,455,457,True,False,False,True,False,356,65,66,True
1970,356,362,True,False,False,False,False,297,51,52,False
1971,380,382,True,False,True,False,False,310,55,55,True
1972,367,370,True,False,False,False,False,31642,53,53,True
1973,349,434,True,False,False,False,False,402,50,62,True
1974,371,376,True,True,True,False,False,317,53,54,True
1975,370,372,True,False,True,False,False,448,53,54,True
1976,357,359,True,False,False,False,False,441,51,52,True
1977,461,486,True,False,False,False,False,343,66,70,False
1978,368,369,True,False,False,True,False,321,53,53,True
1979,370,377,True,False,False,False,False,31862,53,54,True
1980,356,361,True,False,False,False,False,438,51,52,True
1981,351,358,True,False,False,False,False,424,51,52,True
1982,392,393,True,False,False,False,False,319,56,57,True
1983,349,376,True,False,False,False,False,327,50,54,True
1985,373,375,True,False,True,False,False,359,54,54,True
1987,486,495,True,False,False,False,False,2888,70,71,False
1988,368,370,True,False,False,True,False,384,53,53,True
1989,457,458,True,False,False,True,False,343,66,66,True
1990,448,451,True,False,False,True,False,321,64,65,True
1991,404,407,True,False,False,False,False,363,58,59,True
1992,381,397,True,False,False,False,False,396,55,57,False
1993,375,382,True,False,False,False,False,391,54,55,True
1994,349,360,True,False,False,False,False,401,50,52,False
1995,349,362,True,False,True,False,False,292,50,52,True
1996,369,371,True,False,False,False,False,304,53,53,True
1997,407,414,True,False,False,False,False,367,59,60,True
1998,363,364,True,False,False,True,False,288,52,52,True
1999,349,374,True,False,False,False,False,360,50,54,True
2000,357,362,True,False,False,False,False,402,51,52,True
2001,349,403,True,False,False,False,False,381,50,58,True
2002,349,368,True,False,False,True,False,320,50,53,True
2004,366,367,True,False,True,False,False,31782,53,53,True
2005,398,408,True,False,False,False,False,298,57,59,True
2006,349,362,True,False,False,True,False,31582,50,52,True
2007,385,386,True,False,True,True,False,424,55,56,True
2010,349,616,True,False,False,False,False,300,50,88,True
2011,354,356,True,False,False,False,False,447,51,51,True
2012,368,369,True,False,True,False,False,306,53,53,True
2013,382,400,True,False,False,False,False,333,55,58,True
2014,350,482,True,False,False,True,False,292,50,69,True
2015,429,431,True,False,True,True,False,296,62,62,True
2016,386,389,True,False,False,False,False,339,56,56,True
2018,349,351,True,False,False,False,False,402,50,51,True
2019,406,407,True,False,True,False,False,442,58,59,True
2020,412,413,True,False,True,True,False,396,59,59,True
2021,382,386,True,False,False,False,False,443,55,56,True
2022,354,355,True,False,True,False,False,438,51,51,True
2023,352,356,True,False,False,False,False,404,51,51,True
2024,349,352,True,False,False,False,False,317,50,51,True
2027,453,457,True,False,False,True,False,372,65,66,True
2028,352,354,True,False,False,False,False,424,51,51,True
2029,349,377,True,False,False,False,False,346,50,54,True
2030,388,398,True,False,False,False,False,404,56,57,True
2032,463,485,True,False,False,False,False,306,67,70,True
2035,362,373,True,False,False,False,False,289,52,54,True
2036,358,363,True,False,False,False,False,369,52,52,True
2037,444,448,True,False,False,True,False,389,64,64,True
2038,349,373,True,False,False,False,False,352,50,54,True
2040,363,368,True,False,False,False,False,408,52,53,True
2042,488,493,True,False,False,True,True,31782,70,71,True
2043,433,443,True,False,False,False,False,295,62,64,True
2044,378,383,True,False,False,False,False,356,54,55,True
2045,362,481,True,False,False,False,False,424,52,69,False
2046,369,375,True,False,False,True,False,359,53,54,True
2047,388,391,True,False,False,True,False,310,56,56,True
2050,349,355,True,False,False,True,False,432,50,51,True
2051,349,384,True,True,True,True,False,358,50,55,True
2053,353,369,True,False,False,False,False,321,51,53,True
2054,398,418,True,False,False,False,False,296,57,60,True
2055,374,376,True,False,False,False,False,381,54,54,True
2056,349,358,True,False,False,False,False,341,50,52,True
2057,349,359,True,False,False,False,False,338,50,52,True
2058,394,395,True,False,False,False,False,367,57,57,True
2059,383,392,True,False,False,False,False,448,55,56,True
2061,391,405,True,False,False,False,False,324,56,58,True
2062,367,369,True,False,True,True,False,372,53,53,True
2063,372,400,True,False,False,False,False,333,54,58,True
2064,355,359,True,False,False,False,False,367,51,52,True
2065,387,391,True,False,False,False,False,424,56,56,True
2066,357,362,True,False,False,False,False,295,51,52,True
2069,349,363,True,False,False,False,False,360,50,52,True
2070,444,445,True,False,False,True,False,311,64,64,True
2073,349,354,True,False,False,False,False,403,50,51,True
2074,378,406,True,False,False,False,False,345,54,58,True
2076,360,361,True,False,True,True,False,429,52,52,True
2077,355,357,True,False,False,False,False,365,51,51,True
2078,349,365,True,False,False,True,False,343,50,53,True
2079,366,383,True,False,True,True,False,438,53,55,True
2080,349,361,True,False,True,False,False,343,50,52,True
2081,349,435,True,False,False,True,False,358,50,63,True
2082,349,351,True,False,False,False,False,361,50,51,True
2083,499,503,True,False,True,False,False,315,72,72,True
2084,349,353,True,False,False,False,False,354,50,51,True
2085,358,359,True,False,True,False,False,335,52,52,True
2086,351,352,True,False,False,False,False,436,51,51,True
2087,350,351,True,False,True,False,False,345,50,51,True
2088,349,357,True,False,False,True,False,304,50,51,True
2089,360,386,True,False,False,False,False,401,52,56,False
2090,405,443,True,False,False,False,False,319,58,64,True
2092,369,370,True,False,False,False,False,310,53,53,True
2095,424,428,True,False,False,True,False,292,61,62,True
2096,349,410,True,False,False,False,False,311,50,59,True
2097,470,473,True,False,True,False,False,403,68,68,True
2100,377,388,True,False,False,False,False,311,54,56,True
2102,386,388,True,False,False,False,False,450,56,56,True
2103,349,354,True,False,False,False,False,420,50,51,False
2105,349,490,True,False,False,False,False,446,50,70,True
2106,349,359,True,True,False,False,False,367,50,52,True
2107,368,371,True,False,False,False,False,317,53,53,True
2108,359,364,True,False,False,False,False,427,52,52,True
2111,351,354,True,False,False,True,False,403,51,51,True
2112,353,354,True,False,False,False,False,321,51,51,True
2114,441,442,True,False,False,True,False,343,63,64,True
2115,352,358,True,False,True,False,False,406,51,52,True
2116,360,366,True,False,True,True,False,333,52,53,True
2117,419,421,True,False,False,True,False,355,60,61,True
2118,387,396,True,False,False,False,False,330,56,57,True
2119,368,378,True,False,False,False,False,341,53,54,True
2120,381,385,True,False,False,False,False,136,55,55,False
2121,371,372,True,False,False,False,False,343,53,54,True
2123,457,458,True,False,False,True,False,408,66,66,True
2124,349,352,True,False,False,True,False,318,50,51,True
2126,454,457,True,False,False,False,False,334,65,66,True
2128,351,371,True,False,False,False,False,31762,51,53,True
2129,381,382,True,False,True,True,False,355,55,55,True
2130,363,375,True,False,False,False,False,429,52,54,True
2131,353,354,True,False,True,False,False,368,51,51,True
2132,351,417,True,False,False,False,False,319,51,60,False
2133,354,358,True,False,True,False,False,362,51,52,True
2134,408,411,True,False,True,False,False,320,59,59,True
2135,388,400,True,False,False,False,False,32004,56,58,True
2137,448,449,True,False,False,True,False,732,64,65,False
2138,367,381,True,False,False,False,False,427,53,55,True
2139,381,382,True,False,False,False,False,421,55,55,True
2141,352,359,True,False,False,True,False,450,51,52,True
2142,497,499,True,False,True,True,False,335,71,72,True
2145,373,375,True,False,False,False,False,31582,54,54,True
2146,352,365,True,False,False,True,False,389,51,53,True
2147,393,396,True,False,False,False,False,356,57,57,True
2148,349,368,True,False,False,True,False,311,50,53,True
2149,402,411,True,False,False,True,False,375,58,59,True
2151,349,498,True,False,False,False,False,366,50,72,True
2153,383,389,True,False,False,False,False,368,55,56,True
2154,442,444,True,False,False,False,False,438,64,64,False
2158,349,351,True,False,False,False,False,334,50,51,True
2159,353,365,True,False,False,False,False,337,51,53,True
2164,415,705,False,True,False,True,False,402,60,101,True
2166,349,352,True,True,False,False,False,311,50,51,False
2167,352,358,True,False,False,False,False,356,51,52,True
2168,408,409,True,False,True,False,False,306,59,59,True
2170,516,531,True,False,True,True,False,421,74,76,True
2171,400,413,True,False,False,True,False,316,58,59,True
2172,351,359,True,False,False,False,False,439,51,52,True
2174,368,381,True,False,False,False,False,420,53,55,True
2176,349,351,True,False,False,False,False,2946,50,51,False
2178,502,513,True,False,False,True,False,343,72,74,True
2179,440,442,True,False,False,True,False,365,63,64,True
2180,377,380,True,False,False,False,False,292,54,55,True
2181,366,412,True,False,False,True,False,401,53,59,True
2182,354,356,True,False,False,True,False,3262,51,51,False
2183,407,410,True,False,False,False,False,370,59,59,True
2184,356,360,True,False,True,False,False,362,51,52,True
2185,399,400,True,False,True,True,False,327,57,58,True
2186,384,386,True,False,False,False,False,433,55,56,True
2187,349,355,True,False,False,False,False,443,50,51,True
2189,355,369,True,False,False,False,False,380,51,53,True
2190,375,376,True,False,True,False,False,323,54,54,True
2192,349,397,True,False,False,False,False,401,50,57,True
2193,357,362,True,False,True,True,False,292,51,52,True
2194,363,364,True,False,True,True,False,32004,52,52,True
2195,349,364,True,False,False,False,False,334,50,52,True
2196,481,486,True,False,False,False,False,361,69,70,True
2197,349,383,True,False,False,False,False,401,50,55,True
2198,364,365,True,False,False,False,False,372,52,53,True
2200,498,499,True,False,True,True,False,334,72,72,True
2202,356,388,True,False,False,False,False,424,51,56,False
2203,362,363,True,False,False,False,False,367,52,52,True
2204,369,370,True,False,False,False,False,367,53,53,True
2205,371,403,True,False,False,False,False,31642,53,58,True
2206,366,371,True,False,False,False,False,446,53,53,True
2207,394,397,True,False,True,False,False,337,57,57,True
2208,354,362,True,False,True,True,False,441,51,52,True
2209,357,370,True,False,True,False,False,369,51,53,True
2210,397,409,True,False,False,False,False,318,57,59,True
2211,531,532,True,False,False,True,False,450,76,76,True
2212,349,358,True,False,False,False,False,340,50,52,True
2213,358,395,True,False,False,True,False,439,52,57,True
2215,378,381,True,False,False,False,False,402,54,55,True
2217,370,378,True,False,False,True,False,330,53,54,True
2222,385,391,True,False,False,False,False,374,55,56,True
2223,349,377,True,False,False,True,False,381,50,54,True
2225,370,372,True,False,False,False,False,446,53,54,True
2226,353,355,True,False,True,False,False,369,51,51,True
2227,349,354,True,False,True,False,False,391,50,51,True
2228,404,406,True,False,False,False,False,362,58,58,True
2229,349,364,True,False,False,False,False,32004,50,52,False
2230,349,371,True,False,False,False,False,374,50,53,True
2231,349,353,True,False,False,False,False,367,50,51,True
